,length,LIX,topic,year
34349,541,28.666666666666668,Tuborg,2014.5493150684931
34350,2581,40.722855801947674,Sport,2020.6189497716894
34351,0,51.918103448275865,Økonomi,2005.1885844748858
34352,283,39.43589743589744,Internationalt,2012.2324200913242
34353,1675,45.36694677871149,Internationalt,2020.3689497716894
34354,264,47.855345911949684,Internationalt,2012.0997716894976
34355,412,45.1283829121002,Bolig,2016.7664383561644
34356,229,24.666666666666668,Internationalt,2012.0739726027398
34357,137,28.428571428571427,Politik,2014.5970319634703
34358,1824,52.6910569105691,USA,2020.9276255707764
34359,73,42.9349593495935,Internationalt,2014.9659817351599
34360,0,47.52369477911647,Internationalt,2005.6968036529681
34361,308,56.19379844961241,Virksomheder,2013.6831050228311
34362,1012,44.32576441749452,Danmark,2025.7351598173516
34363,158,60.98924731182795,Internationalt,2012.0860730593606
34364,109,54.48051948051948,"Anmeldelser, cd-beat",2014.7351598173516
34365,328,51.22962962962963,Superligaen,2016.1244292237443
34366,790,41.75252525252525,Nyt om mad,2016.1913242009134
34367,572,48.35606060606061,Danmark,2025.9550228310502
34368,427,56.857142857142854,Bøger,2013.4933789954339
34369,277,34.60606060606061,Danmark,2016.1600456621004
34370,182,43.68627450980392,Digitalt,2012.8267123287671
34371,63,41.86363636363637,Virksomheder,2014.424885844749
34372,662,36.945295765364975,Danmark,2018.169406392694
34373,490,44.10933129926265,Danmark,2024.2105022831051
34374,2177,54.18181818181818,USA,2017.4495433789955
34375,176,46.62745098039216,Sygdom,2012.8853881278537
34376,360,26.75,Internationalt,2011.9550228310502
34377,523,55.794871794871796,Politik,2019.6885844748858
34378,235,42.20209059233449,Faglitteratur,2014.9385844748858
34379,4692,50.583333333333336,Internationalt,2025.1913242009134
34380,607,41.916666666666664,Film og tv,2013.7609589041097
34381,414,20.666666666666668,Internationalt,2016.643607305936
34382,208,45.95294117647059,Internationalt,2019.5860730593606
34383,0,38.62962962962963,Danmark,2007.4468036529681
34384,459,59.231884057971016,Danmark,2016.4988584474886
34385,335,40.17372881355932,Digitalt,2014.3360730593606
34386,182,36.77777777777778,Internationalt,2013.4851598173516
34387,1149,52.58707865168539,Film og tv,2021.0970319634703
34388,235,45.53448275862069,Premier League,2014.9413242009134
34389,313,28.16891891891892,Klummer,2018.116210045662
34390,0,62.07792207792208,Økonomi,2005.9413242009134
34391,220,59.373033707865176,Herbert Pundik,2012.6216894977167
34392,67,62.602150537634415,Sport,2016.651826484018
34393,327,55.73118279569893,Sport,2016.6353881278537
34394,266,49.21679790026246,Leder,2012.0712328767124
34395,1818,47.25,Viden og tech,2024.535616438356
34396,137,31.666666666666668,Digitalt,2014.174885844749
34397,1544,50.91025641025641,Økonomi,2006.0602739726028
34398,89,32.82692307692308,Danmark,2007.4468036529681
34399,595,58.92156862745098,Hovedstaden,2018.8470319634703
34400,151,41.934782608695656,Økonomi,2007.143607305936
34401,328,42.863945578231295,Morten Løkkegaard,2013.4933789954339
34402,318,36.067567567567565,Digitalt,2014.2269406392695
34403,145,54.96771523178808,Debatindlæg,2024.8321917808219
34404,132,26.373015873015873,Digitalt,2013.6627853881278
34405,1375,61.9047619047619,Medier,2019.8239726027398
34406,420,46.142857142857146,Internationalt,2012.1776255707764
34407,212,43.769230769230774,Digitalt,2013.6682648401825
34408,285,47.218328840970344,Filmanmeldelser,2016.3157534246575
34409,3016,42.76680799515445,Økonomi,2006.6408675799087
34410,13900,62.68949771689498,Internationalt,2019.879908675799
34411,1901,29.207482993197278,Opskrifter,2007.2296803652969
34412,204,35.25,Danmark,2006.771917808219
34413,1281,39.27642276422764,Politik,2019.4385844748858
34414,504,42.17693315858453,Debat,2020.1353881278537
34415,73,53.628205128205124,Rejser,2017.6858447488585
34416,152,35.69444444444444,Internationalt,2006.7406392694065
34417,487,45.0,Internationalt,2012.143607305936
34418,210,45.0,Økonomi,2013.6463470319634
34419,1876,48.55555555555556,Internationalt,2020.521917808219
34420,369,34.651408450704224,Internationalt,2018.8321917808219
34421,2962,44.13227513227513,Danmark,2006.2269406392695
34422,536,40.454301075268816,Festivaler,2017.657305936073
34423,845,46.19520174482007,Økonomi,2006.0438356164384
34424,1248,42.32017543859649,Digitalt,2013.9331050228311
34425,364,37.41891891891892,Internationalt,2011.9878995433792
34426,141,41.16923076923077,Cykling,2014.9714611872148
34427,4910,35.76899696048632,Økonomi,2005.838812785388
34428,339,33.51282051282051,Digitalt,2012.7242009132422
34429,136,50.175141242937855,Internationalt,2012.088812785388
34430,456,44.71272554605888,Forbrug,2025.5630136986301
34431,281,52.77777777777778,Fodbold,2025.4100456621004
34432,131,26.147058823529413,Internationalt,2013.6107305936073
34433,634,52.35717363205515,Fodbold,2025.5493150684931
34434,346,37.574074074074076,Internationalt,2015.1803652968038
34435,323,34.86274509803922,Internationalt,2011.7351598173516
34436,376,42.01851851851852,Internationalt,2023.2433789954339
34437,651,39.19230769230769,iBYEN,2017.7461187214612
34438,306,52.373667530970906,Kultur,2024.3497716894976
34439,1797,36.70431893687708,Debat,2020.541095890411
34440,0,45.014571183063055,Bøger,2005.0465753424658
34441,2189,35.67669172932331,Bøger,2005.8990867579907
34442,346,45.828947368421055,Digitalt,2013.6216894977167
34443,3938,47.79225665506918,Bøger,2006.2582191780823
34444,144,45.3739837398374,Sundhed,2015.8963470319634
34445,120,32.91834862385321,Faglitteratur,2016.9906392694065
34446,420,47.976190476190474,Internationalt,2016.8470319634703
34447,698,31.607142857142858,Internationalt,2011.9824200913242
34448,2528,56.05299539170507,Debatindlæg,2024.751598173516
34449,0,43.833333333333336,Danmark,2005.424885844749
34450,1175,56.625,Sundhed,2019.629908675799
34451,829,45.31228473019518,Kunst,2024.1600456621004
34452,190,27.166666666666668,Digitalt,2014.344292237443
34453,480,47.25,iBYEN,2018.1885844748858
34454,556,68.0,Politik,2024.9550228310502
34455,325,44.333333333333336,Internationalt,2012.116210045662
34456,173,42.24031007751938,Digitalt,2013.2050228310502
34457,14509,47.890927624872575,Internationalt,2005.4714611872148
34458,563,44.96153846153846,Internationalt,2011.9522831050228
34459,516,49.27956989247312,"Anmeldelser, cd-beat",2016.4385844748858
34460,196,47.5,Digitalt,2013.035616438356
34461,231,34.30952380952381,Økonomi,2012.9385844748858
34462,413,49.857142857142854,Internationalt,2013.151826484018
34463,431,52.58707865168539,Dennis Nørmark,2016.4933789954339
34464,220,44.53225806451613,Medier,2017.2077625570778
34465,1004,49.41897233201581,Internationalt,2023.3990867579907
34466,446,39.22727272727273,Virksomheder,2014.5246575342467
34467,263,43.66666666666667,Danmark,2007.1244292237443
34468,190,39.352380952380955,Økonomi,2012.7801369863014
34469,38,54.254901960784316,Politik,2018.4221461187215
34470,372,40.022745098039216,Danmark,2026.0739726027398
34471,86,39.54545454545455,Faglitteratur,2016.5301369863014
34472,0,44.672413793103445,Fodbold,2006.2187214611872
34473,879,43.25,Anders Bï¿½ksgaard,2018.7461187214612
34474,403,49.6764705882353,Digitalt,2013.5465753424658
34475,145,50.11594202898551,Fodbold,2007.2351598173516
34476,286,32.803030303030305,Digitalt,2014.285616438356
34477,112,43.68627450980392,Digitalt,2012.7022831050228
34478,659,36.560344827586206,Digitalt,2015.344292237443
34479,1320,48.18996415770609,Fodbold,2006.4605022831051
34480,361,38.91666666666667,Fodbold,2007.2691780821917
34481,1660,50.985849056603776,Danmark,2017.9632420091325
34482,2204,42.57142857142857,Internationalt,2005.527397260274
34483,388,47.8130081300813,Fodbold,2007.013698630137
34484,959,59.3458904109589,Sundhed,2019.1244292237443
34485,656,56.0,Internationalt,2019.4358447488585
34486,336,47.787531806615775,Internationalt,2018.3963470319634
34487,2435,55.19255319148936,Kultur,2024.1995433789955
34488,464,45.72868217054263,Internationalt,2019.027397260274
34489,255,30.739837398373986,Digitalt,2013.4988584474886
34490,505,41.63492063492063,Privatøkonomi,2016.2269406392695
34491,1221,35.98550724637681,Film og tv,2017.7077625570778
34492,754,49.27272727272727,Musik,2016.6490867579907
34493,138,33.719298245614034,Digitalt,2013.9331050228311
34494,470,36.296851574212894,Fodbold,2006.4824200913242
34495,196,45.041666666666664,Internationalt,2011.8881278538813
34496,558,42.580034423407916,Filmanmeldelser,2016.4659817351599
34497,410,50.0,Internationalt,2012.594292237443
34498,581,51.576696165191734,Byliv,2017.588812785388
34499,348,42.46040894744065,Økonomi,2025.1271689497717
34500,8810,50.95454545454545,Privatøkonomi,2012.4988584474886
34501,6490,50.0,Digitalt,2013.777397260274
34502,687,31.899073928739604,Debatindlæg,2020.0794520547945
34503,210,37.28191489361702,Digitalt,2013.3990867579907
34504,550,35.666666666666664,Danmark,2018.0109589041097
34505,263,40.13574660633484,Internationalt,2018.1995433789955
34506,326,41.16666666666667,Bøger,2015.2187214611872
34507,337,47.2033462033462,Politik,2020.0246575342467
34508,1622,43.51449275362319,Internationalt,2019.6803652968038
34509,150,38.27272727272727,Fodbold,2007.1968036529681
34510,252,50.713432835820896,Fodbold,2006.6134703196346
34511,0,50.9903728606357,Koncertanmeldelser,2005.588812785388
34512,571,41.078947368421055,Internationalt,2023.2159817351599
34513,9164,52.48367774782869,Fodbold,2006.401826484018
34514,296,47.598101265822784,Sport,2015.5465753424658
34515,323,34.41404958677686,Debat,2012.0082191780823
34516,580,37.78870056497175,Internationalt,2018.1968036529681
34517,137,39.44444444444444,Læserbreve,2013.4961187214612
34518,2876,56.888888888888886,Politik,2020.7406392694065
34519,601,37.74683257918552,Debatindlæg,2023.0246575342467
34520,221,51.90909090909091,Uddannelse,2018.4824200913242
34521,2453,44.73132353245249,Danmark,2019.8716894977167
34522,158,47.70646766169154,Signatur,2011.7554794520547
34523,450,47.822016460905346,Internationalt,2018.0575342465754
34524,17,31.454545454545453,Internationalt,2011.7488584474886
34525,13,47.46933895921238,Politik,2019.9742009132422
34526,705,39.92307692307692,Internationalt,2018.366210045662
34527,2981,56.815934065934066,Cykling,2014.907305936073
34528,173,40.42962962962963,Artikler,2015.2324200913242
34529,2460,49.28455284552845,Internationalt,2024.6913242009134
34530,100,49.97791164658635,Lars Trier Mogensen,2012.3415525114156
34531,238,25.771317829457367,Digitalt,2014.3239726027398
34532,3909,47.747252747252745,Bøger,2005.1381278538813
34533,478,41.57142857142857,Internationalt,2018.6831050228311
34534,2485,49.68118977796397,Politik,2012.0054794520547
34535,1750,48.389448441247005,Økonomi,2025.1600456621004
34536,608,63.15942028985508,Arbejdsmarked,2014.9933789954339
34537,2302,43.6969696969697,Uddannelse,2017.8415525114156
34538,3010,44.69230769230769,Danmark,2019.9413242009134
34539,93,42.75,Læserbreve,2012.1655251141551
34540,363,50.825,Fodbold,2006.419406392694
34541,1216,40.63492063492063,Økonomi,2005.6913242009134
34542,342,30.212938005390832,Digitalt,2014.157305936073
34543,571,36.82028985507246,Økonomi,2025.7351598173516
34544,145,42.35828877005348,Danmark,2023.5191780821917
34545,67,35.666666666666664,Danmark,2017.1885844748858
34546,187,53.35752688172043,Filmanmeldelser,2016.3908675799087
34547,528,36.62222222222222,Internationalt,2024.0849315068492
34548,2230,49.18181818181818,Internationalt,2020.6803652968038
34549,1347,43.43867924528302,Internationalt,2019.027397260274
34550,1448,41.22938530734633,USA,2025.9742009132422
34551,0,32.97222222222222,Økonomi,2005.5438356164384
34552,0,37.91176470588235,Fodbold,2007.0821917808219
34553,411,42.70152040544146,Danmark,2018.304794520548
34554,121,38.20203836930456,ATS,2011.9851598173516
34555,1809,46.175925925925924,Danmark,2025.2159817351599
34556,1903,53.44444444444444,Internationalt,2012.763698630137
34557,199,34.66666666666667,Fodbold,2007.5739726027398
34558,383,42.449275362318836,Arbejdsmarked,2014.4988584474886
34559,499,45.09039548022599,Digitalt,2012.9906392694065
34560,211,37.39393939393939,Livsstil,2012.174885844749
34561,109,46.83536585365854,Internationalt,2019.2077625570778
34562,1429,48.66666666666667,Internationalt,2019.60799086758
34563,509,49.89393939393939,Internationalt,2020.5630136986301
34564,305,37.75555555555556,Danmark,2012.0027397260274
34565,159,51.22222222222222,Arbejdsmarked,2015.2993150684931
34566,0,102.0,Kultur,2005.0054794520547
34567,980,62.40384615384615,Viden og tech,2021.0027397260274
34568,227,53.17307692307692,Politik,2011.901826484018
34569,224,23.681818181818183,Internationalt,2013.2187214611872
34570,249,50.632798573975045,Fodbold,2006.4358447488585
34571,182,38.98245614035088,Digitalt,2013.8963470319634
34572,275,38.1,Danmarks første astronaut,2015.7554794520547
34573,753,34.86274509803922,Digitalt,2013.7582191780823
34574,473,55.10884353741497,Økonomi,2012.1271689497717
34575,593,45.84665792922674,Internationalt,2023.8212328767124
34576,2057,34.150868637610486,Kroniken,2023.7938356164384
34577,492,53.94648318042813,Politik,2012.6490867579907
34578,4109,38.70922882427307,Kultur,2005.9659817351599
34579,284,37.904761904761905,Digitalt,2012.9331050228311
34580,594,30.55263157894737,Opskrifter,2017.352511415525
34581,441,48.46084337349397,Bolig,2017.419406392694
34582,483,57.125,Internationalt,2020.4468036529681
34583,649,55.0625,Forbrug,2017.8020547945205
34584,589,44.40609452736319,Danmark,2026.0684931506848
34585,187,60.833333333333336,Økonomi,2012.5860730593606
34586,845,42.201086956521735,Forbrugerkemi,2016.1271689497717
34587,636,38.91666666666667,Medier,2017.8415525114156
34588,380,51.64069264069264,Internationalt,2018.5657534246575
34589,232,55.49702085402185,Arbejdsmarked,2014.9276255707764
34590,2211,43.64810126582279,Kultur,2005.5794520547945
34591,107,48.133070866141736,Bï¿½ger,2017.2938356164384
34592,144,43.78787878787878,Digitalt,2012.7406392694065
34593,386,30.61904761904762,Digitalt,2013.804794520548
34594,177,20.047619047619047,Medier,2014.352511415525
34595,359,49.98621553884712,Internationalt,2018.9522831050228
34596,247,43.28205128205128,Sygdom,2014.5821917808219
34597,393,40.17372881355932,Digitalt,2013.6271689497717
34598,486,33.54824561403509,Digitalt,2012.85799086758
34599,515,44.754901960784316,Debatindlæg,2024.5970319634703
34600,0,56.45352112676056,Kultur,2004.9769406392695
34601,391,52.744578313253015,Forbrugerkemi,2016.1326484018264
34602,294,44.44385026737968,Debatindlæg,2024.8184931506848
34603,691,61.90833333333333,Danmark,2015.2296803652969
34604,204,46.62745098039216,Danmark,2015.1600456621004
34605,155,46.94387755102041,Digitalt,2013.0915525114156
34606,227,39.55952380952381,Digitalt,2014.2609589041097
34607,2021,47.128205128205124,Fodbold,2006.9045662100457
34608,139,36.333333333333336,Danmark,2016.8716894977167
34609,904,36.77777777777778,Danmark,2018.1216894977167
34610,0,45.60317460317461,Danmark,2006.0849315068492
34611,499,49.16666666666667,Internationalt,2018.9127853881278
34612,4234,37.115975780158365,Sport,2005.6244292237443
34613,368,101.0,FV22-test,2016.852511415525
34614,344,41.1088110403397,Debatindlæg,2020.9127853881278
34615,334,40.49593495934959,Økonomi,2013.3963470319634
34616,4735,43.769230769230774,Danmark,2018.0082191780823
34617,373,28.333333333333336,Bøger,2012.9303652968038
34618,1667,46.142857142857146,Politik,2018.791095890411
34619,681,37.67406542056075,Digitalt,2016.419406392694
34620,354,45.824675324675326,Økonomi,2012.174885844749
34621,532,36.13978494623656,Sundhed,2015.5712328767124
34622,2407,41.27175897748022,Danmark,2025.1776255707764
34623,1722,53.698507462686564,Tech,2023.027397260274
34624,270,38.63793103448276,Digitalt,2014.4632420091325
34625,70,35.363408521303256,Debatindlæg,2023.554794520548
34626,166,34.980645161290326,Læserbreve,2013.1721461187215
34627,98,32.01851851851852,Fodbold,2007.1682648401825
34628,331,52.03260869565217,Kunst,2015.0438356164384
34629,210,40.0,Livsstil,2015.3239726027398
34630,234,41.26744186046511,Danmark,2006.7746575342467
34631,783,51.0,Politik,2019.021917808219
34632,15261,31.846418732782368,Danmark,2005.0630136986301
34633,160,36.13978494623656,Arbejdsmarked,2014.893607305936
34634,517,52.0,Global økonomi,2014.6052511415523
34635,2471,43.22222222222222,Danmark,2024.054794520548
34636,369,41.541842263696566,Politik,2018.5109589041097
34637,238,34.40717821782178,Digitalt,2013.7993150684931
34638,441,43.35140562248996,Fodbold,2006.4796803652969
34639,374,44.256410256410255,Anders Bï¿½ksgaard,2018.7022831050228
34640,270,47.888888888888886,Politik,2011.7609589041097
34641,310,48.55769230769231,Danmark,2018.9933789954339
34642,917,48.99226804123711,Danmark,2017.9878995433792
34643,499,30.55263157894737,Økonomi,2013.1831050228311
34644,237,49.31547619047619,Fodbold,2006.6776255707764
34645,544,48.984693877551024,Privatøkonomi,2015.9851598173516
34646,0,38.78897786151673,Kultur,2005.1490867579907
34647,143,68.16666666666667,Danmark,2014.9577625570778
34648,1005,50.384269662921355,Tv-anmeldelser,2016.501598173516
34649,53,37.39393939393939,Opskrifter,2017.0246575342467
34650,18,43.57209033005211,Bolig,2026.0109589041097
34651,0,56.04356479433879,Faglitteratur,2006.0821917808219
34652,557,50.26648351648352,Debatindlæg,2020.5493150684931
34653,173,45.79255319148936,Politik,2012.60799086758
34654,640,45.55797101449275,Debatindlæg,2023.513698630137
34655,893,52.49954337899543,Internationalt,2025.527397260274
34656,189,32.5,Digitalt,2016.8881278538813
34657,1656,48.0,Internationalt,2021.2351598173516
34658,1336,34.6202270381837,Debatindlæg,2023.8853881278537
34659,269,46.87719298245614,Fodbold,2007.2132420091325
34660,80,42.7034632034632,Danmark,2012.407305936073
34661,1676,45.28787878787879,Internationalt,2018.6353881278537
34662,0,37.65808383233533,Økonomi,2005.2527397260274
34663,172,46.02359767891683,Danmark,2015.2609589041097
34664,187,54.166666666666664,Økonomi,2011.9413242009134
34665,3574,42.99047619047619,Danmark,2020.2351598173516
34666,90,41.84057971014492,Danmark,2017.9495433789955
34667,0,47.60215053763441,Fodbold,2006.3470319634703
34668,250,46.17948717948718,Digitalt,2013.3963470319634
34669,688,39.44444444444444,Danmark,2018.0849315068492
34670,140,48.8125,Digitalt,2014.8744292237443
34671,339,38.23783287419651,Digitalt,2016.9413242009134
34672,406,50.39393939393939,Fodbold,2014.9878995433792
34673,3080,45.081277213352685,Debatindlæg,2024.5915525114156
34674,0,54.646341463414636,Fodbold,2005.5794520547945
34675,0,68.01162790697674,Fodbold,2007.3716894977167
34676,1282,44.07456140350877,Sport,2020.7324200913242
34677,2870,55.7038567493113,Internationalt,2005.5383561643835
34678,979,57.348214285714285,Sport,2005.541095890411
34679,267,47.666666666666664,Danmark,2012.094292237443
34680,927,37.16666666666667,Danmark,2018.9440639269408
34681,2451,44.779411764705884,Fodbold,2006.9495433789955
34682,1621,52.19047619047619,Internationalt,2018.6463470319634
34683,197,36.13978494623656,Fodbold,2007.0997716894976
34684,678,66.35772357723577,Politik,2019.6831050228311
34685,225,40.61904761904762,Klummer,2017.7022831050228
34686,544,25.88888888888889,Fodbold,2007.1600456621004
34687,428,40.93678160919541,Digitalt,2016.0684931506848
34688,115,27.5,Fodbold,2007.2433789954339
34689,262,34.16666666666667,Uddannelse,2018.9468036529681
34690,0,49.265975706363875,Sport,2005.5794520547945
34691,0,41.27392120075047,Internationalt,2025.2691780821917
34692,129,30.575819672131146,Sundhed,2023.174885844749
34693,0,57.28703703703704,Fodbold,2005.5712328767124
34694,569,40.745098039215684,Digitalt,2013.5383561643835
34695,6640,45.52702702702703,Digitalt,2014.1271689497717
34696,982,29.077114427860693,Økonomi,2016.9221461187215
34697,993,43.93852459016394,Sundhed,2023.0657534246575
34698,225,52.32424242424242,Kroniken,2014.8744292237443
34699,157,50.39393939393939,Fodbold,2006.7965753424658
34700,395,54.333333333333336,Internationalt,2021.1627853881278
34701,0,52.88287401574803,Fodbold,2005.8607305936073
34702,298,29.771929824561404,Danmark,2018.0657534246575
34703,1706,43.806338028169016,Sport,2011.9303652968038
34704,470,39.47017543859649,Internationalt,2018.4605022831051
34705,876,37.28059701492538,Digitalt,2015.9659817351599
34706,823,31.17037037037037,Forbrug,2016.1271689497717
34707,3003,56.423963133640555,Sport,2005.5712328767124
34708,953,60.715753424657535,Sport,2020.893607305936
34709,1536,45.41121872477805,Debatindlæg,2020.393607305936
34710,1785,30.356321839080458,Digitalt,2012.9045662100457
34711,96,48.94444444444444,Økonomi,2016.9045662100457
34712,532,40.42962962962963,Internationalt,2018.4358447488585
34713,228,43.214285714285715,Fodbold,2007.588812785388
34714,706,36.425,Danmark,2018.102511415525
34715,1490,58.36363636363637,Internationalt,2018.9577625570778
34716,452,36.07692307692308,Uddannelse,2014.5970319634703
34717,0,42.065366972477065,Sport,2005.5246575342467
34718,113,34.86274509803922,Fodbold,2006.9961187214612
34719,911,38.75095785440613,Digitalt,2016.8826484018264
34720,390,41.70056497175142,Digitalt,2012.9961187214612
34721,204,39.90909090909091,Læserbreve,2012.2938356164384
34722,651,47.23809523809524,Politik,2019.4100456621004
34723,387,25.846846846846848,Forbrug,2014.9276255707764
34724,2590,49.41818181818182,Sport,2005.7214611872148
34725,966,42.02197802197802,Debatindlæg,2020.3607305936073
34726,1013,37.904761904761905,Uddannelse,2018.7242009132422
34727,1309,56.23360655737705,Internationalt,2019.271917808219
34728,645,34.7770316027088,Sundhed,2024.0684931506848
34729,0,50.445283018867926,Fodbold,2006.3689497716894
34730,527,30.208163265306123,Danmark,2017.7993150684931
34731,430,37.91176470588235,Bøger,2023.4413242009134
34732,5804,39.44452913279133,Kultur,2024.5712328767124
34733,525,56.56862745098039,Danmark,2017.7582191780823
34734,403,40.72826086956522,Danmark,2024.6326484018264
34735,70,38.66666666666667,Roskilde Festival,2017.5712328767124
34736,2373,47.25,Digitalt,2013.271917808219
34737,4547,33.23809523809524,Roskilde Festival,2017.5739726027398
34738,242,46.91019108280255,Fodbold,2006.4742009132422
34739,141,39.27642276422764,Superligaen,2012.657305936073
34740,463,45.97369146005509,Bolig,2014.9687214611872
34741,1585,40.80632411067194,Internationalt,2023.0438356164384
34742,1716,40.81842818428184,Klima,2019.0438356164384
34743,1387,48.333333333333336,Internationalt,2020.5301369863014
34744,304,35.04726368159204,Digitalt,2012.2269406392695
34745,114,15.61111111111111,Danmark,2015.2609589041097
34746,0,43.633484162895925,Sport,2005.5915525114156
34747,1796,53.39479166666666,Internationalt,2019.9687214611872
34748,246,56.857142857142854,Internationalt,2012.4155251141551
34749,366,39.92307692307692,Virksomheder,2013.9127853881278
34750,271,56.857142857142854,Fodbold,2007.2883561643835
34751,262,47.36363636363637,Fodbold,2006.879908675799
34752,341,45.82962962962963,Tech,2018.4632420091325
34753,463,29.02162162162162,Danmark,2014.9550228310502
34754,2229,46.86335403726708,Fodbold,2006.6885844748858
34755,284,50.375,Digitalt,2012.7406392694065
34756,0,48.229729729729726,Fodbold,2005.924885844749
34757,977,45.768115942028984,Fodbold,2007.2132420091325
34758,1792,50.0,Fodbold,2006.169406392694
34759,335,53.5,Internationalt,2014.9605022831051
34760,96,42.833333333333336,Fodbold,2007.0054794520547
34761,490,33.54388984509467,Digitalt,2016.0246575342467
34762,2102,44.0,Fodbold,2020.393607305936
34763,0,53.21176470588235,Fodbold,2005.8212328767124
34764,1127,41.614035087719294,Digitalt,2013.027397260274
34765,252,54.08771929824562,Fodbold,2007.0438356164384
34766,422,29.576923076923077,Morten Løkkegaard,2013.1885844748858
34767,1864,31.666666666666664,Danmark,2017.8157534246575
34768,309,47.66457680250784,Debatindlæg,2019.7965753424658
34769,216,37.269230769230774,Økonomi,2012.1682648401825
34770,355,42.22506393861892,Krig i Mellemøsten,2024.1271689497717
34771,128,35.550824175824175,Danmark,2017.6271689497717
34772,541,53.3768115942029,Internationalt,2018.5438356164384
34773,203,54.476190476190474,Danmark,2018.669406392694
34774,450,54.0,Virksomheder,2014.102511415525
34775,355,45.768115942028984,Uddannelse,2019.4824200913242
34776,191,42.23090554669502,Danmark,2025.0997716894976
34777,0,28.333333333333336,Fodbold,2007.2050228310502
34778,160,34.16666666666667,Internationalt,2012.0383561643835
34779,2660,36.534591194968556,Digitalt,2013.1271689497717
34780,1554,46.17948717948718,Digitalt,2013.393607305936
34781,680,46.666666666666664,Digitalt,2014.5520547945205
34782,366,39.671159029649594,Digitalt,2016.9100456621004
34783,241,49.083333333333336,Virksomheder,2014.3990867579907
34784,1383,39.22323848238482,Danmark,2025.4468036529681
34785,733,43.12962962962963,Danmark,2014.7433789954339
34786,4910,46.340704702933806,Internationalt,2005.3853881278537
34787,368,44.815384615384616,Økonomi,2011.777397260274
34788,1834,49.720067611982344,Internationalt,2025.8908675799087
34789,524,48.082073785145454,Danmark,2025.1803652968038
34790,9371,47.96598639455782,Fodbold,2005.9769406392695
34791,204,35.56818181818181,Digitalt,2016.027397260274
34792,2742,46.111111111111114,Livsstil,2014.669406392694
34793,915,49.0,Internationalt,2019.5465753424658
34794,240,47.25,Danmark,2012.1271689497717
34795,655,39.76190476190476,Danmark,2017.7406392694065
34796,281,57.278260869565216,Internationalt,2019.8020547945205
34797,1117,46.064282673478075,Internationalt,2005.1244292237443
34798,167,51.291666666666664,Medier,2012.9413242009134
34799,209,41.96969696969697,Fodbold,2007.10799086758
34800,4622,47.75806451612903,Digitalt,2013.35799086758
34801,89,53.67661691542288,Film og tv,2017.9045662100457
34802,1559,48.507887365472506,Internationalt,2021.157305936073
34803,595,50.97435897435897,Virksomheder,2014.3963470319634
34804,252,64.42424242424242,Internationalt,2019.535616438356
34805,210,30.541420603674542,Læserbreve,2012.3321917808219
34806,642,41.57327586206897,Digitalt,2016.35799086758
34807,162,31.699152542372882,Digitalt,2013.629908675799
34808,278,44.98688524590163,Læserbreve,2012.6721461187215
34809,365,29.181818181818183,Internationalt,2014.6326484018264
34810,513,36.184782608695656,Internationalt,2014.7993150684931
34811,70,38.05691056910569,Økonomi,2011.8689497716894
34812,276,43.12962962962963,Digitalt,2014.1600456621004
34813,356,51.333333333333336,Motion,2015.2609589041097
34814,74,50.37356321839081,Fodbold,2006.4276255707764
34815,555,45.52702702702703,Ferie i Danmark,2018.0970319634703
34816,869,43.470588235294116,Danmark,2012.2965753424658
34817,6478,55.48173005219985,Internationalt,2019.8826484018264
34818,2195,42.48137670909948,Internationalt,2023.771917808219
34819,292,38.92130953137242,Digitalt,2015.7746575342467
34820,165,31.92156862745098,Økonomi,2011.9796803652969
34821,37,48.648305084745765,Ferie i Danmark,2017.2828767123287
34822,2938,47.65128205128205,Internationalt,2019.6052511415523
34823,267,55.6609470384425,Kultur,2024.9182648401825
34824,231,51.416666666666664,Digitalt,2012.9385844748858
34825,3029,52.423136645962735,Fodbold,2006.1682648401825
34826,805,53.0930735930736,Internationalt,2019.8826484018264
34827,820,52.954918032786885,Internationalt,2021.2378995433792
34828,2804,52.97277227722772,Formel 1,2020.5970319634703
34829,304,50.67063492063492,Forbrug,2019.419406392694
34830,3439,46.90935114503817,Fodbold,2006.2527397260274
34831,385,50.0,Digitalt,2016.6721461187215
34832,583,34.0,Film og tv,2017.8294520547945
34833,403,47.25,Digitalt,2012.6858447488585
34834,378,44.913253012048195,Bolig,2025.6831050228311
34835,4306,44.35714285714286,Sundhed,2014.5575342465754
34836,1760,57.56910569105691,Internationalt,2023.7077625570778
34837,2835,46.14516129032258,Internationalt,2018.3881278538813
34838,127,49.5,Økonomi,2013.1463470319634
34839,2985,54.55706848217862,Danmark,2006.541095890411
34840,651,47.47112462006079,Leder,2012.9221461187215
34841,336,38.75,Film og tv,2007.1627853881278
34842,235,45.53448275862069,Virksomheder,2014.2296803652969
34843,158,36.2,Danmark,2012.5970319634703
34844,1093,60.13725490196079,Internationalt,2023.6189497716894
34845,72,37.833333333333336,Danmark,2012.2993150684931
34846,29,37.719834710743804,Debatindlï¿½g,2017.271917808219
34847,2255,44.98496240601504,Danmark,2025.0602739726028
34848,1311,46.9709911361805,Internationalt,2024.8239726027398
34849,190,37.904761904761905,Digitalt,2013.8130136986301
34850,545,46.499077679852434,USA,2020.2554794520547
34851,4139,40.87959060806743,Debatindlæg,2020.1189497716894
34852,125,43.94418604651163,Digitalt,2016.9769406392695
